,year,make,model,sub_model,city,state,mileage,price,exterior_color,interior_color,mpg_city,mpg_hwy,engine,transmission,drive_type,fuel_type,popular_feature,cpo,num_accident,usage_type,title,num_owner
1823,2019,Ford,Super,King Ranch 4WD Crew Cab 8' Box DRW,San Angelo,TX,8466,52999,White,Java,30.0,37.16901408450705,6.7L V-8 Diesel Turbocharged,Automatic,4WD,Diesel,[],False,0,Personal or Rental Use,Clean,1
1824,2005,Ford,Taurus,4dr Sedan SE,Norcross,GA,113317,2999,Gray,Gray,20.0,27.0,3.0L V-6 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,1
1825,2017,Nissan,Altima,2.5 S,Palmetto Bay,FL,44180,10698,Super Black,Charcoal,27.0,39.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
1826,2003,Dodge,Ram,SLT Quad Cab Regular Bed 4WD,Noblesville,IN,161663,4998,Flame Red,Dark Slate Gray,14.0,18.0,5.7L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,5
1827,2015,Chrysler,200,Limited FWD,Fresno,CA,76919,8800,Billet Silver Metallic Clearcoat,Black,23.0,36.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,4
1828,2017,Ford,Escape,SE FWD,Westfield,IN,29337,14403,Ingot Silver Metallic,Charcoal Black,23.0,30.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
1829,2017,Nissan,Sentra,S CVT,Montclair,CA,52062,8999,Fresh Powder,Marble Gray,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1830,2007,Mercedes-Benz,E-Class,E 350 Sedan RWD,Los Angeles,CA,107488,6333,Gray,Black,19.0,26.0,3.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
1831,2018,Toyota,Corolla,LE CVT,Houston,TX,24198,12495,Black,Unspecified,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,1,Personal or Rental Use,Clean,1
1832,2017,Jeep,Wrangler,Rubicon Hard Rock,Springfield,OR,23528,28995,Black Clearcoat,Black,17.0,21.0,3.6L V-6 Gas,Manual,4WD,Gas,"['Front Heated Seats', 'Bluetooth', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
1833,2018,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,Tulsa,OK,41561,23800,Oxford White,Medium Earth Gray,16.0,22.0,3.3L V-6 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1834,2013,Jeep,Wrangler,Unlimited Sahara,Goldsboro,NC,58914,23990,Bright White,Black/Dark Saddle Interior,16.0,21.0,3.6L V-6 Gas,Automatic,4WD,Gas,"['Navigation', 'Remote Engine Start', 'Bluetooth', 'Front Heated Seats', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
1835,2016,Scion,iM,Base CVT,Lynnwood,WA,31557,9995,Blue,Gray,28.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
1836,2017,Toyota,Camry,LE I4 Automatic,Salt Lake City,UT,90794,11557,White,Unknown,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
1837,2017,BMW,X5,xDrive35i AWD,Rockville Centre,NY,25961,30990,Alpine White,Black,18.0,24.0,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,[],False,1,Personal or Rental Use,Clean,1
1838,2014,Porsche,Panamera,Turbo S,Highlands Ranch,CO,64408,54981,Basalt Black Metallic,Black,15.0,24.0,4.8L V-8 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Fleet or Mixed Use,Clean,3
1839,2017,Ford,Fusion,Hybrid Platinum FWD,San Antonio,TX,40983,15374,White Gold,Medium Soft Ceramic,43.0,41.0,2.0L Inline-4 Hybrid,Automatic,FWD,Hybrid,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1840,2010,Toyota,Corolla,LE Automatic,Knoxville,TN,50821,6995,Silver,Gray,26.0,34.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,3
1841,2017,Ford,Fusion,SE FWD,Salisbury,MD,40843,13995,Shadow Black,Medium Light Stone,21.0,32.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
1842,2019,Subaru,WRX,STI Limited with Lip Spoiler Manual,Portland,OR,6089,25995,Wr Blue Pearl,Carbon Black,17.0,22.0,2.5L Flat-4 Gas Turbocharged,Manual,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Blind Spot System', 'Bluetooth', 'Navigation', 'Cruise Control', 'Backup Camera']",False,1,Personal or Rental Use,Clean,3
1843,2019,Ram,1500,"Big Horn Crew Cab 6'4"" Box 4WD",Fort Smith,AR,3964,29995,Brilliant Black Crystal Pearlcoat,Diesel Gray/Black,15.0,21.0,5.7L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
1844,2014,Hyundai,Equus,Signature,Chandler,AZ,78349,15944,Platinum Metallic,Jet Black,15.0,23.0,5.0L V-8 Gas,Automatic,RWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Navigation', 'Front Cooled Seats', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
1845,2017,FIAT,500,500e Hatch,Phoenix,AZ,24936,7000,Bianco Perla (Pearl White Tri-Coat),Black,121.0,103.0,L - Electric,Automatic,FWD,Electric,"['Navigation', 'Cruise Control', 'Front Heated Seats', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1846,2010,Chrysler,Town,Touring,Pensacola,FL,158250,4990,Bright Silver Metallic,Medium Slate Gray/Light Shale,16.0,23.0,3.8L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Cruise Control']",False,1,Personal or Rental Use,Clean,4
1847,2018,Ford,Focus,SE Sedan,Kernersville,NC,14045,10935,Lightning Blue Metallic,Charcoal Black,30.0,40.0,1.0L Inline-3 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1848,2013,Hyundai,Santa,Limited AWD,Pittsburgh,PA,95205,10400,Iron Frost,Black,18.0,24.0,3.3L V-6 Gas,Automatic,AWD,Gas,"['Power Trunk/Liftgate', 'Cruise Control', 'Bluetooth', 'Front Heated Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1849,2015,Chrysler,200,S FWD,Plano,TX,90872,8395,Granite Crystal Metallic Clearcoat,Black,23.0,36.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
1850,2007,Cadillac,Escalade,ESV AWD,Orlando,FL,134818,7495,Black Raven,Black,13.0,19.0,6.2L V-8 Gas,Automatic,AWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Front Heated Seats', 'Cruise Control']",False,2,Personal or Rental Use,Clean,6
1851,2017,Chevrolet,Trax,LS FWD,Ontario,CA,105478,9000,Summit White,Jet Black,25.0,33.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Backup Camera', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1852,2012,BMW,6,650i Coupe,Seattle,WA,46317,24995,Carbon Black Metallic,Black,15.0,23.0,4.4L V-8 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,5
1853,2017,Nissan,Versa,1.6 S Manual,Las Vegas,NV,27575,7147,Fresh Powder,Charcoal,27.0,36.0,1.6L Inline-4 Gas,Manual,FWD,Gas,['Bluetooth'],False,0,Personal or Rental Use,Clean,1
1854,2016,Honda,Fit,LX CVT,Winter Haven,FL,136005,7001,Crystal Black Pearl,Black,33.0,41.0,1.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
1855,2015,Volkswagen,Touareg,V6 Lux,Valparaiso,IN,65052,18999,Pure White,Cornsilk Beige,17.0,23.0,3.6L V-6 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
1856,2019,Jeep,Compass,Latitude 4WD,Woodbridge,VA,12367,17488,Billet Silver Metallic Clearcoat,Black,22.0,31.0,2.4L Inline-4 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1857,2016,Ford,F-150,XLT SuperCab 6.5' Box RWD,Monroe,MI,82685,15995,Silver,Gray,18.0,25.0,3.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1858,2017,Toyota,Camry,SE I4 Automatic,Centennial,CO,32082,15398,White,Gray,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,1
1859,2011,Dodge,Grand,Crew,Stanton,CA,77799,6999,Bright Silver Metallic,Black/Light Graystone Interior,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Backup Camera', 'Cruise Control']",False,0,Fleet or Mixed Use,Clean,2
1860,2014,Ford,Escape,Titanium 4WD,Homosassa,FL,104182,10544,Ingot Silver Metallic,Charcoal Black,22.0,30.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
1861,2015,GMC,Terrain,SLE-1 FWD,Lancaster,OH,70589,9498,Onyx Black,Jet Black,22.0,32.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
1862,2017,Ford,Escape,SE 4WD,Miami,FL,30234,13999,Magnetic Metallic,Medium Light Stone,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1863,2013,Ford,Escape,SE FWD,Sarasota,FL,97679,6991,Ruby Red,Unknown,23.0,33.0,1.6L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,2,Personal or Rental Use,Clean,1
1864,2006,Mercedes-Benz,S-Class,S 500 Sedan RWD,Honolulu,HI,44016,15995,Designo Graphite,Charcoal,16.0,24.0,5.0L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1865,2016,Kia,Optima,LX,Bradenton,FL,72264,8997,Sangria,Beige,24.0,35.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1866,2008,BMW,M6,Coupe,Stanton,CA,55785,19399,Jet Black,Gray,11.0,17.0,5.0L V-10 Gas,Automatic,RWD,Gas,[],False,1,Fleet or Mixed Use,Clean,5
1867,2010,BMW,7,750Li xDrive AWD,Cresco,PA,117704,7995,Ruby Black Metallic,Tan,14.0,20.0,4.4L V-8 Gas Turbocharged,Automatic,AWD,Gas,[],False,1,Personal or Rental Use,Clean,4
1868,2014,Chevrolet,Volt,Hatch,Aurora,OH,30127,12974,Silver Ice Metallic,Jet Black Seats/Dark Accents,101.0,93.0,1.4L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Front Heated Seats', 'Cruise Control', 'Remote Engine Start', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1869,2006,Mercedes-Benz,C-Class,C 230 Sport Sedan RWD,Houston,TX,142128,2995,Alabaster White,Black,21.0,29.0,2.5L V-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
1870,2012,BMW,X3,xDrive28i AWD,Willow Grove,PA,77741,10500,Space Gray Metallic,Black,19.0,25.0,3.0L Inline-6 Gas,Automatic,AWD,Gas,[],False,1,Personal or Rental Use,Clean,3
1871,2010,Chevrolet,Traverse,LT with 2LT AWD,Bordentown,NJ,109519,5899,Black Granite Metallic,Cashmere Leather In,16.0,23.0,3.6L V-6 Gas,Automatic,AWD,Gas,"['Power Trunk/Liftgate', 'Cruise Control', 'Navigation', 'Backup Camera']",False,1,Personal or Rental Use,Clean,5
1872,2013,Ford,Fusion,Energi SE Luxury FWD,North Brunswick,NJ,45854,11563,Ingot Silver,Charcoal Black,95.0,81.0,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Front Heated Seats', 'Bluetooth', 'Cruise Control']",False,0,Fleet or Mixed Use,Clean,3
1873,2019,Nissan,Maxima,SV 3.5L,Layton,UT,16071,22713,Gun Metallic,Charcoal,20.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Front Heated Seats', 'Cruise Control', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1874,2003,HUMMER,H2,SUV,Willimantic,CT,37520,23999,Black,Wheat,29.0,28.69876265466817,6.0L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
1875,2014,Ram,1500,"SLT Crew Cab 5'7"" Box 4WD",Ridgewood,NY,146831,11995,Bright Silver Metallic Clearcoat,Diesel Gray/Black,16.0,23.0,5.7L V-8 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,3
1876,2017,Dodge,Grand,SXT,St Francisville,LA,98347,9999,Black Onyx Crystal Pearlcoat,Black/Light Graystone,17.0,25.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,1,Personal or Rental Use,Clean,2
1877,2011,BMW,X3,xDrive28i AWD,Charlottesville,VA,123420,7193,Deep Sea Blue Metallic,Beige,19.0,25.0,3.0L Inline-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,5
1878,2011,Ford,Ranger,"XL Reg Cab 112"" 2WD",Orlando,FL,111660,5991,White,Tan,22.0,27.0,2.3L Inline-4 Gas,Automatic,RWD,Gas,[],False,1,Personal or Rental Use,Clean,2
1879,2007,Dodge,Caliber,SXT FWD Manual,Lebanon,IN,167751,2495,Bright Silver Metallic,Pastel Slate Gray,28.0,32.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,7
1880,2016,Ford,Fusion,SE FWD,Chicago,IL,33201,10950,Magnetic,Ebony,22.0,34.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1881,2016,Maserati,Ghibli,S Q4 AWD,Indianapolis,IN,70301,27950,Bianco,Cuoio,16.0,24.0,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1882,2009,Cadillac,DTS,with 1SA,Clyde,OH,120256,5500,Radiant Silver,Ebony,15.0,23.0,4.6L V-8 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,3
1883,2012,Ford,Escape,Hybrid FWD,Smyrna,GA,127705,6999,White,Gray,34.0,31.0,2.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,[],False,0,Personal or Rental Use,Clean,1
1884,2006,Cadillac,DTS,w/1SC,South Weymouth,MA,66193,4950,Silver,Tan,17.0,25.0,4.6L V-8 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
1885,2017,Mercedes-Benz,GLE,GLE 350 4MATIC SUV,Dublin,CA,36158,27400,Black,Black,18.0,23.0,3.5L V-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1886,2018,Nissan,Rogue,SL AWD,Dallas,TX,26385,18499,Magnetic Black,Charcoal,25.0,32.0,2.5L Inline-4 Gas,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
1887,2003,Lexus,LS,LS 430,Burbank,CA,113749,6990,Black Onyx,Tan,19.0,25.0,4.3L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1888,2017,Ford,Fusion,SE FWD,Melbourne,FL,11337,14595,Ingot Silver,Ebony,21.0,32.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1889,2017,BMW,X5,xDrive35i AWD,Colonia,NJ,76483,21995,Ruby Black Metallic,Black,18.0,24.0,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1890,2019,Hyundai,Elantra,SEL 2.0L Automatic,Spokane Valley,WA,38609,12499,Phantom Black,Gray,28.0,37.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1891,2017,FIAT,500,500e Hatch,San Jose,CA,3986,9400,Rhino Clearcoat,Black,121.0,103.0,L - Electric,Automatic,FWD,Electric,"['Navigation', 'Cruise Control', 'Front Heated Seats', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1892,2008,Toyota,Avalon,Limited,Pensacola,FL,147558,6788,White,Lt Gray,19.0,28.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,5
1893,2017,Honda,Accord,Sport Sedan CVT,Escondido,CA,40434,15750,San Marino Red,Black,26.0,34.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
1894,2017,Ford,Escape,SE 4WD,Turnersville,NJ,32855,15599,White Platinum Metallic Tri-Coat,Medium Light Stone,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Cruise Control', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1895,2019,Chevrolet,Impala,LT with 1LT,San Diego,CA,26540,17197,Black,Jet Black/Dark Titanium,22.0,30.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1896,2011,Cadillac,DTS,Premium Collection,Miami,FL,104485,7995,White Diamond Tricoat,Shale/Cocoa,15.0,23.0,4.6L V-8 Gas,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist']",False,0,Personal or Rental Use,Clean,3
1897,2014,Ford,Fusion,SE FWD,Fort Wayne,IN,130561,6988,Tuxedo Black Metallic,Unknown,22.0,34.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,3
1898,2015,Rolls-Royce,Wraith,RWD,San Antonio,TX,14077,141968,Infinity Black,Black,13.0,21.0,6.6L V-12 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
1899,2016,Toyota,Camry,XLE I4 Automatic,Conway,AR,46856,13500,Midnight Black Metallic,Unknown,25.0,35.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1900,2019,Ram,1500,"Big Horn Crew Cab 6'4"" Box 4WD",Fort Smith,AR,12522,26900,Brilliant Black Crystal Pearlcoat,Diesel Gray/Black,15.0,21.0,5.7L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
1901,2017,Ford,Escape,Titanium FWD,Kennesaw,GA,33390,17995,White Platinum Metallic Tri-Coat,Medium Light Stone,23.0,30.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
1902,2017,Toyota,Camry,LE I4 Automatic,Sacramento,CA,120027,9988,Midnight Black Metallic,Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,1
1903,2017,Toyota,Corolla,50th Anniversary Special Edition CVT,Lawrenceville,GA,60893,11220,Black,Gray,28.0,35.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1904,2009,Honda,Accord,EX-L V6 Coupe Automatic,Denver,CO,196051,4999,Silver,Black,19.0,28.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,3
1905,2011,Volvo,S80,3.2L FWD,Denver,CO,113680,6995,Black,Unknown,19.0,27.0,3.2L Inline-6 Gas,Automatic,FWD,Gas,[],False,1,Fleet or Mixed Use,Clean,3
1906,2017,Ford,Fusion,SE FWD,Dallas,TX,39788,12499,Ingot Silver,Ebony,21.0,32.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
1907,2017,Ford,Escape,SE 4WD,West Palm Beach,FL,16870,13999,Magnetic Metallic,Charcoal Black,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Front Heated Seats', 'Cruise Control', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
1908,2012,Chevrolet,Equinox,LT with 1LT FWD,Cape Coral,FL,95662,6500,Mocha Steel Metallic,Jet Black,22.0,32.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,2,Personal or Rental Use,Clean,2
1909,2015,Ford,F-150,XL SuperCrew 5.5' Box 4WD,Woodbridge,VA,61372,20500,Tuxedo Black Metallic,Medium Earth Gray,17.0,23.0,3.5L V-6 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
1910,2014,Kia,Sorento,LX I4 FWD,Winchester,TN,148895,6877,Snow White Pearl,Beige,20.0,26.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
1911,2014,Ford,Fusion,Energi SE Luxury FWD,Wahiawa,HI,58473,10999,Oxford White Metallic,Charcoal Black,95.0,81.0,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Front Heated Seats', 'Bluetooth', 'Cruise Control']",False,0,Fleet or Mixed Use,Clean,3
1912,2013,Chevrolet,Impala,LTZ,Newnan,GA,115314,6795,Black,Ebony,18.0,30.0,3.6L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Remote Engine Start', 'Bluetooth', 'Front Heated Seats', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
1913,2008,Audi,S6,Sedan,Paterson,NJ,91690,9488,Phantom Black Pearl,Black,14.0,19.0,5.2L V-10 Gas,Automatic,AWD,Gas,"['Moonroof', 'Cruise Control', 'Front Heated Seats', 'Bluetooth']",False,1,Personal or Rental Use,Clean,2
1914,2017,Toyota,Corolla,L CVT,Wesley Chapel,FL,29554,11387,Black Sand Pearl,Steel Gray,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
1915,2007,Mercedes-Benz,S-Class,S 550 Sedan RWD,Westminster,CA,183359,6990,Black,Black,16.0,24.0,5.5L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,3
1916,2012,Ford,Super,"Lariat Crew Cab 172"" DRW 4WD",Phoenix,AZ,366633,15888,White,Unknown,30.0,37.16901408450704,6.7L V-8 Diesel Turbocharged,Automatic,4WD,Diesel,[],False,0,Fleet or Mixed Use,Clean,1
1917,2017,Chevrolet,Cruze,LS with 1SB Sedan Automatic,Philadelphia,PA,50278,8999,Silver Ice Metallic,Jet Black,30.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Backup Camera', 'Bluetooth']",False,0,Fleet or Mixed Use,Frame Damaged,1
1918,2012,Ferrari,FF,Hatchback,Pittsburgh,PA,25400,118075,Gray,Tan,11.0,17.0,6.3L V-12 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,4
1919,2018,Toyota,Corolla,LE CVT,Charlotte,NC,46634,12500,Silver,Black,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,1,Personal or Rental Use,Clean,2
1920,2013,BMW,7,740Li xDrive AWD,Marietta,GA,160003,10999,Alpine Blue,Ivory White/Black,19.0,28.0,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,3
1921,2014,Dodge,Durango,Citadel RWD,Huntsville,TX,113875,13888,Granite Crystal Metallic Clearcoat,Lt Frost Beige/Black,18.0,25.0,3.6L V-6 Gas,Automatic,RWD,Gas,"['Moonroof', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
1922,2012,Volkswagen,Passat,SE 2.5 Auto (PZEV),Saint Augustine,FL,119619,5398,Tungsten Silver Metallic,Titan Black,22.0,31.0,2.5L Inline-5 Gas,Automatic,FWD,Gas,[],False,1,Fleet or Mixed Use,Clean,2
1923,2017,Toyota,RAV4,Platinum FWD,Round Rock,TX,25107,23000,Silver Sky Metallic,Ash,23.0,29.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
1924,2013,Chevrolet,Volt,Hatch,Burgaw,NC,31607,10747,Silver Ice Metallic,Jet Black Seats/Ceramic White Accents,101.0,93.0,1.4L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Remote Engine Start', 'Bluetooth', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
